Seconds,Channel,Value
77880,35,254
77880,28,254
77890,38,0
77890,35,0
77890,28,0
77900,38,254
77900,35,254
77900,28,254
77910,38,0
77910,35,0
77910,28,0
77920,38,254
77920,35,254
77920,28,254
77930,38,0
77930,35,0
77930,28,0
77940,38,254
77940,35,254
77940,28,254
77950,38,0
77950,35,0
77950,28,0
77960,38,254
77960,35,254
77960,28,254
77970,38,0
77970,35,0
77970,28,0
77980,38,254
77980,35,254
77980,28,254
77990,38,0
77990,35,0
77990,28,0
78000,38,254
78000,35,254
78000,28,254
78010,38,0
78010,35,0
78010,28,0
78020,38,254
78020,35,254
78020,28,254
78030,38,0
78030,35,0
78030,28,0
78040,38,254
78040,35,254
78040,28,254
78050,38,0
78050,35,0
78050,28,0
78060,38,254
78060,35,254
78060,28,254
78070,38,0
78070,35,0
78070,28,0
78080,38,254
78080,35,254
78080,28,254
78090,38,0
78090,35,0
78090,28,0
78100,38,254
78100,35,254
78100,28,254
78110,38,0
78110,35,0
78110,28,0
78120,38,254
78120,35,254
78120,28,254
78130,38,0
78130,35,0
78130,28,0
78140,38,254
78140,35,254
78140,28,254
78150,38,0
78150,35,0
78150,28,0
78160,38,254
78160,35,254
78160,28,254
78170,38,0
78170,35,0
78170,28,0
78180,38,254
78180,35,254
78180,28,254
78190,38,0
78190,35,0
78190,28,0
78200,38,254
78200,35,254
78200,28,254
78210,38,0
78210,35,0
78210,28,0
78220,38,254
78220,35,254
78220,28,254
78230,38,0
78230,35,0
78230,28,0
78240,38,254
78240,35,254
78240,28,254
78250,38,0
78250,35,0
78250,28,0
78260,38,254
78260,35,254
78260,28,254
78270,38,0
78270,35,0
78270,28,0
78280,38,254
78280,35,254
78280,28,254
78290,38,0
78290,35,0
78290,28,0
78300,38,254
78300,35,254
78300,28,254
78310,38,0
78310,35,0
78310,28,0
78320,38,254
78320,35,254
78320,28,254
78330,38,0
78330,35,0
78330,28,0
78340,38,254
78340,35,254
78340,28,254
78350,38,0
78350,35,0
78350,28,0
78360,38,254
78360,35,254
78360,28,254
78370,38,0
78370,35,0
78370,28,0
78380,38,254
78380,35,254
78380,28,254
78390,38,0
78390,35,0
78390,28,0
78400,38,254
78400,35,254
78400,28,254
78410,38,0
78410,35,0
78410,28,0
78420,38,254
78420,35,254
78420,28,254
78430,38,0
78430,35,0
78430,28,0
78440,38,254
78440,35,254
78440,28,254
78450,38,0
78450,35,0
78450,28,0
78460,38,254
78460,35,254
78460,28,254
78470,38,0
78470,35,0
78470,28,0
78480,38,254
78480,35,254
78480,28,254
78490,38,0
78490,35,0
78490,28,0
78500,38,254
78500,35,254
78500,28,254
78510,38,0
78510,35,0
78510,28,0
78520,38,254
78520,35,254
78520,28,254
78530,38,0
78530,35,0
78530,28,0
78540,38,254
78540,35,254
78540,28,254
78550,38,0
78550,35,0
78550,28,0
78560,38,254
78560,35,254
78560,28,254
78570,38,0
78570,35,0
78570,28,0
78580,38,254
78580,35,254
78580,28,254
78590,38,0
78590,35,0
78590,28,0
78600,38,254
78600,35,254
78600,28,254
78610,38,0
78610,35,0
78610,28,0
78620,38,254
78620,35,254
78620,28,254
78630,38,0
78630,35,0
78630,28,0
78640,38,254
78640,35,254
78640,28,254
78650,38,0
78650,35,0
78650,28,0
78660,38,254
78660,35,254
78660,28,254
78670,38,0
78670,35,0
78670,28,0
78680,38,254
78680,35,254
78680,28,254
78690,38,0
78690,35,0
78690,28,0
78700,38,254
78700,35,254
78700,28,254
78710,38,0
78710,35,0
78710,28,0
78720,38,254
78720,35,254
78720,28,254
78730,38,0
78730,35,0
78730,28,0
78740,38,254
78740,35,254
78740,28,254
78750,38,0
78750,35,0
78750,28,0
78760,38,254
78760,35,254
78760,28,254
78770,38,0
78770,35,0
78770,28,0
78780,38,254
78780,35,254
78780,28,254
78790,38,0
78790,35,0
78790,28,0
78800,38,254
78800,35,254
78800,28,254
78810,38,0
78810,35,0
78810,28,0
78820,38,254
78820,35,254
78820,28,254
78830,38,0
78830,35,0
78830,28,0
78840,38,254
78840,35,254
78840,28,254
78850,38,0
78850,35,0
78850,28,0
78860,38,254
78860,35,254
78860,28,254
78870,38,0
78870,35,0
78870,28,0
78880,38,254
78880,35,254
78880,28,254
78890,38,0
78890,35,0
78890,28,0
78900,38,254
78900,35,254
78900,28,254
78910,38,0
78910,35,0
78910,28,0
78920,38,254
78920,35,254
78920,28,254
78930,38,0
78930,35,0
78930,28,0
78940,38,254
78940,35,254
78940,28,254
78950,38,0
78950,35,0
78950,28,0
78960,38,254
78960,35,254
78960,28,254
78970,38,0
78970,35,0
78970,28,0
78980,38,254
78980,35,254
78980,28,254
78990,38,0
78990,35,0
78990,28,0
79000,38,254
79000,35,254
79000,28,254
79010,38,0
79010,35,0
79010,28,0
79020,38,254
79020,35,254
79020,28,254
79030,38,0
79030,35,0
79030,28,0
79040,38,254
79040,35,254
79040,28,254
79050,38,0
79050,35,0
79050,28,0
79060,38,254
79060,35,254
79060,28,254
79070,38,0
79070,35,0
79070,28,0
79080,38,254
79080,35,254
79080,28,254
79090,38,0
79090,35,0
79090,28,0
79100,38,254
79100,35,254
79100,28,254
79110,38,0
79110,35,0
79110,28,0
79120,38,254
79120,35,254
79120,28,254
79130,38,0
79130,35,0
79130,28,0
79140,38,254
79140,35,254
79140,28,254
79150,38,0
79150,35,0
79150,28,0
79160,38,254
79160,35,254
79160,28,254
79170,38,0
79170,35,0
79170,28,0
79180,38,254
79180,35,254
79180,28,254
79190,38,0
79190,35,0
79190,28,0
79200,38,254
79200,35,254
79200,28,254
79210,38,0
79210,35,0
79210,28,0
79220,38,254
79220,35,254
79220,28,254
79230,38,0
79230,35,0
79230,28,0
79240,38,254
79240,35,254
79240,28,254
79250,38,0
79250,35,0
79250,28,0
79260,38,254
79260,35,254
79260,28,254
79270,38,0
79270,35,0
79270,28,0
79280,38,254
79280,35,254
79280,28,254
79290,38,0
79290,35,0
79290,28,0
79300,38,254
79300,35,254
79300,28,254
79310,38,0
79310,35,0
79310,28,0
79320,38,254
79320,35,254
79320,28,254
79330,38,0
79330,35,0
79330,28,0
79340,38,254
79340,35,254
79340,28,254
79350,38,0
79350,35,0
79350,28,0
79360,38,254
79360,35,254
79360,28,254
79370,38,0
79370,35,0
79370,28,0
79380,38,254
79380,35,254
79380,28,254
79390,38,0
79390,35,0
79390,28,0
79400,38,254
79400,35,254
79400,28,254
79410,38,0
79410,35,0
79410,28,0
79420,38,254
79420,35,254
79420,28,254
79430,38,0
79430,35,0
79430,28,0
79440,38,254
79440,35,254
79440,28,254
79450,38,0
79450,35,0
79450,28,0
79460,38,254
79460,35,254
79460,28,254
79470,38,0
79470,35,0
79470,28,0
79480,38,254
79480,35,254
79480,28,254
79490,38,0
79490,35,0
79490,28,0
79500,38,254
79500,35,254
79500,28,254
79510,38,0
79510,35,0
79510,28,0
79520,38,254
79520,35,254
79520,28,254
79530,38,0
79530,35,0
79530,28,0
79540,38,254
79540,35,254
79540,28,254
79550,38,0
79550,35,0
79550,28,0
79560,38,254
79560,35,254
79560,28,254
79570,38,0
79570,35,0
79570,28,0
79580,38,254
79580,35,254
79580,28,254
79590,38,0
79590,35,0
79590,28,0
79600,38,254
79600,35,254
79600,28,254
79610,38,0
79610,35,0
79610,28,0
79620,38,254
79620,35,254
79620,28,254
79630,38,0
79630,35,0
79630,28,0
79640,38,254
79640,35,254
79640,28,254
79650,38,0
79650,35,0
79650,28,0
79660,38,254
79660,35,254
79660,28,254
79670,38,0
79670,35,0
79670,28,0
79680,38,254
79680,35,254
79680,28,254
79690,38,0
79690,35,0
79690,28,0
79700,38,254
79700,35,254
79700,28,254
79710,38,0
79710,35,0
79710,28,0
79720,38,254
79720,35,254
79720,28,254
79730,38,0
79730,35,0
79730,28,0
79740,38,254
79740,35,254
79740,28,254
79750,38,0
79750,35,0
79750,28,0
79760,38,254
79760,35,254
79760,28,254
79770,38,0
79770,35,0
79770,28,0
79780,38,254
79780,35,254
79780,28,254
79790,38,0
79790,35,0
79790,28,0
79800,38,254
79800,35,254
79800,28,254
79810,38,0
79810,35,0
79810,28,0
79820,38,254
79820,35,254
79820,28,254
79830,38,0
79830,35,0
79830,28,0
79840,38,254
79840,35,254
79840,28,254
79850,38,0
79850,35,0
79850,28,0
79860,38,254
79860,35,254
79860,28,254
79870,38,0
79870,35,0
79870,28,0
79880,38,254
79880,35,254
79880,28,254
79890,38,0
79890,35,0
79890,28,0
79900,38,254
79900,35,254
79900,28,254
79910,38,0
79910,35,0
79910,28,0
79920,38,254
79920,35,254
79920,28,254
79930,38,0
79930,35,0
79930,28,0
79940,38,254
79940,35,254
79940,28,254
79950,38,0
79950,35,0
79950,28,0
79960,38,254
79960,35,254
79960,28,254
79970,38,0
79970,35,0
79970,28,0
79980,38,254
79980,35,254
79980,28,254
79990,38,0
79990,35,0
79990,28,0
80000,38,254
80000,35,254
80000,28,254
80010,38,0
80010,35,0
80010,28,0
80020,38,254
80020,35,254
80020,28,254
80030,38,0
80030,35,0
80030,28,0
80040,38,254
80040,35,254
80040,28,254
80050,38,0
80050,35,0
80050,28,0
80060,38,254
80060,35,254
80060,28,254
80070,38,0
80070,35,0
80070,28,0
80080,38,254
80080,35,254
80080,28,254
80090,38,0
80090,35,0
80090,28,0
80100,38,254
80100,35,254
80100,28,254
80110,38,0
80110,35,0
80110,28,0
80120,38,254
80120,35,254
80120,28,254
80130,38,0
80130,35,0
80130,28,0
80140,38,254
80140,35,254
80140,28,254
80150,38,0
80150,35,0
80150,28,0
80160,38,254
80160,35,254
80160,28,254
80170,38,0
80170,35,0
80170,28,0
80180,38,254
80180,35,254
80180,28,254
80190,38,0
80190,35,0
80190,28,0
80200,38,254
80200,35,254
80200,28,254
80210,38,0
80210,35,0
80210,28,0
80220,38,254
80220,35,254
80220,28,254
80230,38,0
80230,35,0
80230,28,0
80240,38,254
80240,35,254
80240,28,254
80250,38,0
80250,35,0
80250,28,0
80260,38,254
80260,35,254
80260,28,254
80270,38,0
80270,35,0
80270,28,0
80280,38,254
80280,35,254
80280,28,254
80290,38,0
80290,35,0
80290,28,0
80300,38,254
80300,35,254
80300,28,254
80310,38,0
80310,35,0
80310,28,0
80320,38,254
80320,35,254
80320,28,254
80330,38,0
80330,35,0
80330,28,0
80340,38,254
80340,35,254
80340,28,254
80350,38,0
80350,35,0
80350,28,0
80360,38,254
80360,35,254
80360,28,254
80370,38,0
80370,35,0
80370,28,0
80380,38,254
80380,35,254
80380,28,254
80390,38,0
80390,35,0
80390,28,0
80400,38,254
80400,35,254
80400,28,254
80410,38,0
80410,35,0
80410,28,0
80420,38,254
80420,35,254
80420,28,254
80430,38,0
80430,35,0
80430,28,0
80440,38,254
80440,35,254
80440,28,254
80450,38,0
80450,35,0
80450,28,0
80460,38,254
80460,35,254
80460,28,254
80470,38,0
80470,35,0
80470,28,0
80480,38,254
80480,35,254
80480,28,254
80490,38,0
80490,35,0
80490,28,0
80500,38,254
80500,35,254
80500,28,254
80510,38,0
80510,35,0
80510,28,0
80520,38,254
80520,35,254
80520,28,254
80530,38,0
80530,35,0
80530,28,0
80540,38,254
80540,35,254
80540,28,254
80550,38,0
80550,35,0
80550,28,0
80560,38,254
80560,35,254
80560,28,254
80570,38,0
80570,35,0
80570,28,0
80580,38,254
80580,35,254
80580,28,254
80590,38,0
80590,35,0
80590,28,0
80600,38,254
80600,35,254
80600,28,254
80610,38,0
80610,35,0
80610,28,0
80620,38,254
80620,35,254
80620,28,254
80630,38,0
80630,35,0
80630,28,0
80640,38,254
80640,35,254
80640,28,254
80650,38,0
80650,35,0
80650,28,0
80660,38,254
80660,35,254
80660,28,254
80670,38,0
80670,35,0
80670,28,0
80680,38,254
80680,35,254
80680,28,254
80690,38,0
80690,35,0
80690,28,0
80700,38,254
80700,35,254
80700,28,254
80710,38,0
80710,35,0
80710,28,0
80720,38,254
80720,35,254
80720,28,254
80730,38,0
80730,35,0
80730,28,0
80740,38,254
80740,35,254
80740,28,254
80750,38,0
80750,35,0
80750,28,0
80760,38,254
80760,35,254
80760,28,254
80770,38,0
80770,35,0
80770,28,0
80780,38,254
80780,35,254
80780,28,254
80790,38,0
80790,35,0
80790,28,0
80800,38,254
80800,35,254
80800,28,254
80810,38,0
80810,35,0
80810,28,0
80820,38,254
80820,35,254
80820,28,254
80830,38,0
80830,35,0
80830,28,0
80840,38,254
80840,35,254
80840,28,254
80850,38,0
80850,35,0
80850,28,0
80860,38,254
80860,35,254
80860,28,254
80870,38,0
80870,35,0
80870,28,0
80880,38,254
80880,35,254
80880,28,254
80890,38,0
80890,35,0
80890,28,0
80900,38,254
80900,35,254
80900,28,254
80910,38,0
80910,35,0
80910,28,0
80920,38,254
80920,35,254
80920,28,254
80930,38,0
80930,35,0
80930,28,0
80940,38,254
80940,35,254
80940,28,254
80950,38,0
80950,35,0
80950,28,0
80960,38,254
80960,35,254
80960,28,254
80970,38,0
80970,35,0
80970,28,0
80980,38,254
80980,35,254
80980,28,254
80990,38,0
80990,35,0
80990,28,0
81000,38,254
81000,35,254
81000,28,254
81010,38,0
81010,35,0
81010,28,0
81020,38,254
81020,35,254
81020,28,254
81030,38,0
81030,35,0
81030,28,0
81040,38,254
81040,35,254
81040,28,254
81050,38,0
81050,35,0
81050,28,0
81060,38,254
81060,35,254
81060,28,254
81070,38,0
81070,35,0
81070,28,0
81080,38,254
81080,35,254
81080,28,254
81090,38,0
81090,35,0
81090,28,0
81100,38,254
81100,35,254
81100,28,254
81110,38,0
81110,35,0
81110,28,0
81120,38,254
81120,35,254
81120,28,254
81130,38,0
81130,35,0
81130,28,0
81140,38,254
81140,35,254
81140,28,254
81150,38,0
81150,35,0
81150,28,0
81160,38,254
81160,35,254
81160,28,254
81170,38,0
81170,35,0
81170,28,0
81180,38,254
81180,35,254
81180,28,254
81190,38,0
81190,35,0
81190,28,0
81200,38,254
81200,35,254
81200,28,254
81210,38,0
81210,35,0
81210,28,0
81220,38,254
81220,35,254
81220,28,254
81230,38,0
81230,35,0
81230,28,0
81240,38,254
81240,35,254
81240,28,254
81250,38,0
81250,35,0
81250,28,0
81260,38,254
81260,35,254
81260,28,254
81270,38,0
81270,35,0
81270,28,0
81280,38,254
81280,35,254
81280,28,254
81290,38,0
81290,35,0
81290,28,0
81300,38,254
81300,35,254
81300,28,254
81310,38,0
81310,35,0
81310,28,0
81320,38,254
81320,35,254
81320,28,254
81330,38,0
81330,35,0
81330,28,0
81340,38,254
81340,35,254
81340,28,254
81350,38,0
81350,35,0
81350,28,0
81360,38,254
81360,35,254
81360,28,254
81370,38,0
81370,35,0
81370,28,0
81380,38,254
81380,35,254
81380,28,254
81390,38,0
81390,35,0
81390,28,0
81400,38,254
81400,35,254
81400,28,254
81410,38,0
81410,35,0
81410,28,0
81420,38,254
81420,35,254
81420,28,254
81430,38,0
81430,35,0
81430,28,0
81440,38,254
81440,35,254
81440,28,254
81450,38,0
81450,35,0
81450,28,0
81460,38,254
81460,35,254
81460,28,254
81470,38,0
81470,35,0
81470,28,0
81480,38,254
81480,35,254
81480,28,254
81490,38,0
81490,35,0
81490,28,0
81500,38,254
81500,35,254
81500,28,254
81510,38,0
81510,35,0
81510,28,0
81520,38,254
81520,35,254
81520,28,254
81530,38,0
81530,35,0
81530,28,0
81540,38,254
81540,35,254
81540,28,254
81550,38,0
81550,35,0
81550,28,0
81560,38,254
81560,35,254
81560,28,254
81570,38,0
81570,35,0
81570,28,0
81580,38,254
81580,35,254
81580,28,254
81590,38,0
81590,35,0
81590,28,0
81600,38,254
81600,35,254
81600,28,254
81610,38,0
81610,35,0
81610,28,0
81620,38,254
81620,35,254
81620,28,254
81630,38,0
81630,35,0
81630,28,0
81640,38,254
81640,35,254
81640,28,254
81650,38,0
81650,35,0
81650,28,0
81660,38,254
81660,35,254
81660,28,254
81670,38,0
81670,35,0
81670,28,0
81680,38,254
81680,35,254
81680,28,254
81690,38,0
81690,35,0
81690,28,0
81700,38,254
81700,35,254
81700,28,254
81710,38,0
81710,35,0
81710,28,0
81720,38,254
81720,35,254
81720,28,254
81730,38,0
81730,35,0
81730,28,0
81740,38,254
81740,35,254
81740,28,254
81750,38,0
81750,35,0
81750,28,0
81760,38,254
81760,35,254
81760,28,254
81770,38,0
81770,35,0
81770,28,0
81780,38,254
81780,35,254
81780,28,254
81790,38,0
81790,35,0
81790,28,0
81800,38,254
81800,35,254
81800,28,254
81810,38,0
81810,35,0
81810,28,0
81820,38,254
81820,35,254
81820,28,254
81830,38,0
81830,35,0
81830,28,0
81840,38,254
81840,35,254
81840,28,254
81850,38,0
81850,35,0
81850,28,0
81860,38,254
81860,35,254
81860,28,254
81870,38,0
81870,35,0
81870,28,0
81880,38,254
81880,35,254
81880,28,254
81890,38,0
81890,35,0
81890,28,0
81900,38,254
81900,35,254
81900,28,254
81910,38,0
81910,35,0
81910,28,0
81920,38,254
81920,35,254
81920,28,254
81930,38,0
81930,35,0
81930,28,0
81940,38,254
81940,35,254
81940,28,254
81950,38,0
81950,35,0
81950,28,0
81960,38,254
81960,35,254
81960,28,254
81970,38,0
81970,35,0
81970,28,0
81980,38,254
81980,35,254
81980,28,254
81990,38,0
81990,35,0
81990,28,0
82000,38,254
82000,35,254
82000,28,254
82010,38,0
82010,35,0
82010,28,0
82020,38,254
82020,35,254
82020,28,254
82030,38,0
82030,35,0
82030,28,0
82040,38,254
82040,35,254
82040,28,254
82050,38,0
82050,35,0
82050,28,0
82060,38,254
82060,35,254
82060,28,254
82070,38,0
82070,35,0
82070,28,0
82080,38,254
82080,35,254
82080,28,254
82090,38,0
82090,35,0
82090,28,0
82100,38,254
82100,35,254
82100,28,254
82110,38,0
82110,35,0
82110,28,0
82120,38,254
82120,35,254
82120,28,254
82130,38,0
82130,35,0
82130,28,0
82140,38,254
82140,35,254
82140,28,254
82150,38,0
82150,35,0
82150,28,0
82160,38,254
82160,35,254
82160,28,254
82170,38,0
82170,35,0
82170,28,0
82180,38,254
82180,35,254
82180,28,254
82190,38,0
82190,35,0
82190,28,0
82200,38,254
82200,35,254
82200,28,254
82210,38,0
82210,35,0
82210,28,0
82220,38,254
82220,35,254
82220,28,254
82230,38,0
82230,35,0
82230,28,0
82240,38,254
82240,35,254
82240,28,254
82250,38,0
82250,35,0
82250,28,0
82260,38,254
82260,35,254
82260,28,254
82270,38,0
82270,35,0
82270,28,0
82280,38,254
82280,35,254
82280,28,254
82290,38,0
82290,35,0
82290,28,0
82300,38,254
82300,35,254
82300,28,254
82310,38,0
82310,35,0
82310,28,0
82320,38,254
82320,35,254
82320,28,254
82330,38,0
82330,35,0
82330,28,0
82340,38,254
82340,35,254
82340,28,254
82350,38,0
82350,35,0
82350,28,0
82360,38,254
82360,35,254
82360,28,254
82370,38,0
82370,35,0
82370,28,0
82380,38,254
82380,35,254
82380,28,254
82390,38,0
82390,35,0
82390,28,0
82400,38,254
82400,35,254
82400,28,254
82410,38,0
82410,35,0
82410,28,0
82420,38,254
82420,35,254
82420,28,254
82430,38,0
82430,35,0
82430,28,0
82440,38,254
82440,35,254
82440,28,254
82450,38,0
82450,35,0
82450,28,0
82460,38,254
82460,35,254
82460,28,254
82470,38,0
82470,35,0
82470,28,0
82480,38,254
82480,35,254
82480,28,254
82490,38,0
82490,35,0
82490,28,0
82500,38,254
82500,35,254
82500,28,254
82510,38,0
82510,35,0
82510,28,0
82520,38,254
82520,35,254
82520,28,254
82530,38,0
82530,35,0
82530,28,0
82540,38,254
82540,35,254
82540,28,254
82550,38,0
82550,35,0
82550,28,0
82560,38,254
82560,35,254
82560,28,254
82570,38,0
82570,35,0
82570,28,0
82580,38,254
82580,35,254
82580,28,254
82590,38,0
82590,35,0
82590,28,0
82600,38,254
82600,35,254
82600,28,254
82610,38,0
82610,35,0
82610,28,0
82620,38,254
82620,35,254
82620,28,254
82630,38,0
82630,35,0
82630,28,0
82640,38,254
82640,35,254
82640,28,254
82650,38,0
82650,35,0
82650,28,0
82660,38,254
82660,35,254
82660,28,254
82670,38,0
82670,35,0
82670,28,0
82680,38,254
82680,35,254
82680,28,254
82690,38,0
82690,35,0
82690,28,0
82700,38,254
82700,35,254
82700,28,254
82710,38,0
82710,35,0
82710,28,0
82720,38,254
82720,35,254
82720,28,254
82730,38,0
82730,35,0
82730,28,0
82740,38,254
82740,35,254
82740,28,254
82750,38,0
82750,35,0
82750,28,0
82760,38,254
82760,35,254
82760,28,254
82770,38,0
82770,35,0
82770,28,0
82780,38,254
82780,35,254
82780,28,254
82790,38,0
82790,35,0
82790,28,0
82800,38,254
82800,35,254
82800,28,254
82810,38,0
82810,35,0
82810,28,0
82820,38,254
82820,35,254
82820,28,254
82830,38,0
82830,35,0
82830,28,0
82840,38,254
82840,35,254
82840,28,254
82850,38,0
82850,35,0
82850,28,0
82860,38,254
82860,35,254
82860,28,254
82870,38,0
82870,35,0
82870,28,0
82880,38,254
82880,35,254
82880,28,254
82890,38,0
82890,35,0
82890,28,0
82900,38,254
82900,35,254
82900,28,254
82910,38,0
82910,35,0
82910,28,0
82920,38,254
82920,35,254
82920,28,254
82930,38,0
82930,35,0
82930,28,0
82940,38,254
82940,35,254
82940,28,254
82950,38,0
82950,35,0
82950,28,0
82960,38,254
82960,35,254
82960,28,254
82970,38,0
82970,35,0
82970,28,0
82980,38,254
82980,35,254
82980,28,254
82990,38,0
82990,35,0
82990,28,0
83000,38,254
83000,35,254
83000,28,254
83010,38,0
83010,35,0
83010,28,0
83020,38,254
83020,35,254
83020,28,254
83030,38,0
83030,35,0
83030,28,0
83040,38,254
83040,35,254
83040,28,254
83050,38,0
83050,35,0
83050,28,0
83060,38,254
83060,35,254
83060,28,254
83070,38,0
83070,35,0
83070,28,0
83080,38,254
83080,35,254
83080,28,254
83090,38,0
83090,35,0
83090,28,0
83100,38,254
83100,35,254
83100,28,254
83110,38,0
83110,35,0
83110,28,0
83120,38,254
83120,35,254
83120,28,254
83130,38,0
83130,35,0
83130,28,0
83140,38,254
83140,35,254
83140,28,254
83150,38,0
83150,35,0
83150,28,0
83160,38,254
83160,35,254
83160,28,254
83170,38,0
83170,35,0
83170,28,0
83180,38,254
83180,35,254
83180,28,254
83190,38,0
83190,35,0
83190,28,0
83200,38,254
83200,35,254
83200,28,254
83210,38,0
83210,35,0
83210,28,0
83220,38,254
83220,35,254
83220,28,254
83230,38,0
83230,35,0
83230,28,0
83240,38,254
83240,35,254
83240,28,254
83250,38,0
83250,35,0
83250,28,0
83260,38,254
83260,35,254
83260,28,254
83270,38,0
83270,35,0
83270,28,0
83280,38,254
83280,35,254
83280,28,254
83290,38,0
83290,35,0
83290,28,0
83300,38,254
83300,35,254
83300,28,254
83310,38,0
83310,35,0
83310,28,0
83320,38,254
83320,35,254
83320,28,254
83330,38,0
83330,35,0
83330,28,0
83340,38,254
83340,35,254
83340,28,254
83350,38,0
83350,35,0
83350,28,0
83360,38,254
83360,35,254
83360,28,254
83370,38,0
83370,35,0
83370,28,0
83380,38,254
83380,35,254
83380,28,254
83390,38,0
83390,35,0
83390,28,0
83400,38,254
83400,35,254
83400,28,254
83410,38,0
83410,35,0
83410,28,0
83420,38,254
83420,35,254
83420,28,254
83430,38,0
83430,35,0
83430,28,0
83440,38,254
83440,35,254
83440,28,254
83450,38,0
83450,35,0
83450,28,0
83460,38,254
83460,35,254
83460,28,254
83470,38,0
83470,35,0
83470,28,0
83480,38,254
83480,35,254
83480,28,254
83490,38,0
83490,35,0
83490,28,0
83500,38,254
83500,35,254
83500,28,254
83510,38,0
83510,35,0
83510,28,0
83520,38,254
83520,35,254
83520,28,254
83530,38,0
83530,35,0
83530,28,0
83540,38,254
83540,35,254
83540,28,254
83550,38,0
83550,35,0
83550,28,0
83560,38,254
83560,35,254
83560,28,254
83570,38,0
83570,35,0
83570,28,0
83580,38,254
83580,35,254
83580,28,254
83590,38,0
83590,35,0
83590,28,0
83600,38,254
83600,35,254
83600,28,254
83610,38,0
83610,35,0
83610,28,0
83620,38,254
83620,35,254
83620,28,254
83630,38,0
83630,35,0
83630,28,0
83640,38,254
83640,35,254
83640,28,254
83650,38,0
83650,35,0
83650,28,0
83660,38,254
83660,35,254
83660,28,254
83670,38,0
83670,35,0
83670,28,0
83680,38,254
83680,35,254
83680,28,254
83690,38,0
83690,35,0
83690,28,0
83700,38,254
83700,35,254
83700,28,254
83710,38,0
83710,35,0
83710,28,0
83720,38,254
